id,name,state,min_x,min_y,max_x,max_y
8713,Müncheberg,Brandenburg,13.80876357,52.35772491,14.40554722,52.69111208
8714,Neuenhagen bei Berlin,Brandenburg,13.5096355,52.40931206,13.88925573,52.63530461
8715,Petershagen/Eggersdorf,Brandenburg,13.60598617,52.41709137,13.99919271,52.64801196
8716,Rüdersdorf bei Berlin,Brandenburg,13.5924829,52.34854257,14.06385126,52.61931507
8717,Seelow,Brandenburg,14.1917333,52.42358047,14.61672558,52.6835541
8718,Strausberg,Brandenburg,13.665474,52.4245332,14.1684357,52.69197039
8719,Wriezen,Brandenburg,13.82878586,52.57383152,14.40357003,52.87212484
8720,Beiersdorf-Freudenberg,Brandenburg,13.60833239,52.57760301,14.01390973,52.81166695
8721,Falkenberg,Brandenburg,13.70849366,52.64820961,14.15451841,52.92142403
8722,Heckelberg-Brunow,Brandenburg,13.58357572,52.6174674,14.05305504,52.8474531
8723,Höhenland,Brandenburg,13.70101287,52.57621674,14.14842003,52.8467999
8724,Alt Tucheband,Brandenburg,14.29509805,52.40905484,14.74783667,52.64749422
8725,Bleyen-Genschmar,Brandenburg,14.33108754,52.48983838,14.75913032,52.73689801
8726,Golzow,Brandenburg,14.29566113,52.46309684,14.67283371,52.69012892
8727,Küstriner Vorland,Brandenburg,14.37097206,52.4349811,14.7869323,52.69924804
8728,Zechin,Brandenburg,14.26413309,52.48870454,14.64597846,52.73529804
8729,Lebus,Brandenburg,14.28380307,52.30235369,14.7583279,52.5768273
8730,Podelzig,Brandenburg,14.34794002,52.35728679,14.74001773,52.59341177
8731,Reitwein,Brandenburg,14.40206334,52.38043834,14.78239893,52.61532468
8732,Treplin,Brandenburg,14.22412481,52.2842352,14.57742379,52.49929205
8733,Zeschdorf,Brandenburg,14.16837803,52.28485033,14.61735558,52.54868945
8734,Buckow (Märkische Schweiz),Brandenburg,13.85692258,52.45676478,14.27477078,52.6701069
8735,Garzau-Garzin,Brandenburg,13.76489071,52.43030455,14.19626456,52.65613433
8736,Märkische Höhe,Brandenburg,13.94103322,52.48671713,14.32537323,52.7419564
8737,Oberbarnim,Brandenburg,13.7799388,52.47762351,14.26154658,52.72491091
8738,Rehfelde,Brandenburg,13.72283429,52.38398209,14.16873748,52.63488913
8739,Waldsieversdorf,Brandenburg,13.87262998,52.41961129,14.27465508,52.65444148
8740,Falkenhagen (Mark),Brandenburg,14.12336081,52.31320202,14.52479607,52.54703242
8741,Fichtenhöhe,Brandenburg,14.22225249,52.34654464,14.62245653,52.57445091
8742,Gusow-Platkow,Brandenburg,14.13487336,52.45831558,14.54042969,52.70804832
8743,Lietzen,Brandenburg,14.10306097,52.35919343,14.52935726,52.58771028
8744,Lindendorf,Brandenburg,14.21577061,52.37222601,14.66528685,52.61768432
8745,Neuhardenberg,Brandenburg,13.98337869,52.45495942,14.45451716,52.75326306
8746,Vierlinden,Brandenburg,14.07334779,52.38067173,14.59965751,52.65744055
8747,Bliesdorf,Brandenburg,13.96626261,52.54938084,14.38683253,52.80399056
8748,Neulewin,Brandenburg,14.07012311,52.61548598,14.47905784,52.87683304
8749,Neutrebbin,Brandenburg,14.02970411,52.55202357,14.45387577,52.80523776
8750,Oderaue,Brandenburg,13.94744312,52.63369086,14.40380967,52.92530678
8751,Prötzel,Brandenburg,13.69018435,52.51479671,14.19459262,52.8050948
8752,Reichenow-Möglin,Brandenburg,13.85815587,52.54243618,14.27679467,52.76453522
8753,Birkenwerder,Brandenburg,13.0989024,52.59119237,13.51285007,52.81470192
8754,Fürstenberg/Havel,Brandenburg,12.87720895,52.963037,13.51516765,53.34054666
8755,Glienicke/Nordbahn,Brandenburg,13.15484203,52.53296674,13.50829126,52.73289122
8756,Hennigsdorf,Brandenburg,13.00566109,52.49773927,13.38921141,52.76325214
8757,Hohen Neuendorf,Brandenburg,13.05888665,52.53712405,13.50741382,52.82969278
8758,Kremmen,Brandenburg,12.678539,52.60553158,13.3504382,52.98677922
8759,Leegebruch,Brandenburg,13.02528261,52.61400797,13.36084847,52.83422761
8760,Liebenwalde,Brandenburg,13.09892477,52.70664541,13.6690944,53.02823574
8761,Löwenberger Land,Brandenburg,12.87021711,52.70541787,13.52300588,53.04645078
8762,Mühlenbecker Land,Brandenburg,13.15348383,52.53356442,13.57172385,52.8348936
8763,Oberkrämer,Brandenburg,12.83383904,52.51693642,13.34144472,52.85203298
8764,Oranienburg,Brandenburg,12.9837383,52.6195811,13.57692478,52.9353403
8765,Velten,Brandenburg,13.00486261,52.5683439,13.39681256,52.80838804
8766,Zehdenick,Brandenburg,13.06282032,52.81158281,13.66527475,53.16904833
8767,Gransee,Brandenburg,12.92300643,52.86097299,13.4289912,53.26231881
8768,Großwoltersdorf,Brandenburg,12.88050812,52.94643255,13.32485227,53.23443345
8769,Schönermark,Brandenburg,12.93123312,52.89330069,13.29020934,53.11686209
8770,Sonnenberg,Brandenburg,12.85746563,52.86277908,13.29659554,53.15788428
8771,Stechlin,Brandenburg,12.78864141,52.97160134,13.28008988,53.27488037
8772,Calau,Brandenburg,13.65444559,51.58878361,14.19506174,51.92877888
8773,Großräschen,Brandenburg,13.72242924,51.4702273,14.25628885,51.72153742
8774,Lauchhammer,Brandenburg,13.49085424,51.36653256,14.01659585,51.6436344
8775,Lübbenau/Spreewald,Brandenburg,13.6830118,51.67222228,14.23351057,51.99288348
8776,Schipkau,Brandenburg,13.68683236,51.39422864,14.12484878,51.66765145
8777,Schwarzheide,Brandenburg,13.65058464,51.37144342,14.06773032,51.60365433
8778,Senftenberg,Brandenburg,13.77732767,51.33852323,14.28540595,51.66515759
8779,Vetschau/Spreewald,Brandenburg,13.84351998,51.60531561,14.28809477,51.95132277
8780,Altdöbern,Brandenburg,13.79911092,51.52106274,14.27176957,51.79005246
8781,Bronkow,Brandenburg,13.68971153,51.52414657,14.11119464,51.78209435
8782,Luckaitztal,Brandenburg,13.77900449,51.55117095,14.19118373,51.80284749
8783,Neu-Seeland,Brandenburg,13.91442982,51.45149228,14.30950855,51.72807536
8784,Neupetershain,Brandenburg,13.99150921,51.50025068,14.36165057,51.72932895
8785,Frauendorf,Brandenburg,13.59604372,51.30879755,13.94872156,51.55017614
8786,Großkmehlen,Brandenburg,13.53665442,51.27255982,13.89263213,51.51519967
8787,Kroppen,Brandenburg,13.63128136,51.27973751,13.97965472,51.50423023
8788,Lindenau,Brandenburg,13.5659968,51.29061334,13.90708075,51.51318122
8789,Ortrand,Brandenburg,13.59584665,51.26922203,13.92834253,51.48997459
8790,Tettau,Brandenburg,13.56613503,51.33151045,13.9027305,51.55027664
8791,Grünewald,Brandenburg,13.82048549,51.28354694,14.18005549,51.50684797
8792,Guteborn,Brandenburg,13.74198305,51.31609996,14.1205982,51.5318233
8793,Hermsdorf,Brandenburg,13.68818379,51.28526048,14.11000592,51.51370456
8794,Hohenbocka,Brandenburg,13.8166302,51.32291469,14.18725526,51.53977974
8795,Ruhland,Brandenburg,13.65039863,51.3150446,14.05062607,51.55737455
8796,Schwarzbach,Brandenburg,13.75481966,51.34737357,14.11779489,51.57289379
8797,Beeskow,Brandenburg,14.03160995,52.04196154,14.5236196,52.3331948
8798,Eisenhüttenstadt,Brandenburg,14.4195214,52.00612286,14.85134985,52.31810823
8799,Erkner,Brandenburg,13.58273809,52.29295812,13.94066841,52.53119302
8800,Friedland,Brandenburg,14.04132737,51.93459031,14.61589651,52.24194446
8801,Fürstenwalde/Spree,Brandenburg,13.79261837,52.23295821,14.29502515,52.51660343
8802,Grünheide (Mark),Brandenburg,13.6392176,52.26622133,14.17015391,52.56800932
8803,Rietz-Neuendorf,Brandenburg,13.88098545,52.06683022,14.48995005,52.42145114
8804,Schöneiche bei Berlin,Brandenburg,13.52151987,52.36467529,13.88999934,52.59255154
8805,Storkow (Mark),Brandenburg,13.67416469,52.02603439,14.21175593,52.40002719
8806,Tauche,Brandenburg,13.86017169,51.95939763,14.3566783,52.30098341
8807,Woltersdorf,Brandenburg,13.57365533,52.34087026,13.95053857,52.5567729
8808,Brieskow-Finkenheerd,Brandenburg,14.35596239,52.1493578,14.76322164,52.3755717
8809,Groß Lindow,Brandenburg,14.30734362,52.13074716,14.70344057,52.35143376
8810,Vogelsang,Brandenburg,14.49178147,52.07632647,14.83801368,52.28939573
8811,Wiesenau,Brandenburg,14.40281034,52.11926662,14.83869245,52.36157472
8812,Ziltendorf,Brandenburg,14.4607066,52.10486626,14.86117242,52.34491251
8813,Lawitz,Brandenburg,14.46397768,52.00862388,14.81007647,52.21326628
8814,Neißemünde,Brandenburg,14.4969668,51.91069492,14.90457337,52.18772541
8815,Neuzelle,Brandenburg,14.33351545,51.91230342,14.84880161,52.21909105
8816,Berkenbrück,Brandenburg,13.99174296,52.22839092,14.36739227,52.47338123
8817,Briesen (Mark),Brandenburg,14.03004351,52.18635422,14.55136734,52.50734856
8818,Jacobsdorf,Brandenburg,14.1549482,52.22406799,14.5829974,52.47714027
8819,Steinhöfel,Brandenburg,13.83132772,52.2729507,14.43054854,52.58848991
8820,Bad Saarow,Brandenburg,13.86242589,52.11428782,14.26259193,52.41963526
8821,Diensdorf-Radlow,Brandenburg,13.89945007,52.13099696,14.24970525,52.34835385
8822,Langewahl,Brandenburg,13.93207957,52.21625983,14.31124905,52.43890574
8823,Reichenwalde,Brandenburg,13.79926603,52.13027226,14.17506318,52.39349351
8824,Wendisch Rietz,Brandenburg,13.78838458,52.08642461,14.20132016,52.31928192
8825,Grunow-Dammendorf,Brandenburg,14.21714894,51.95861565,14.63420312,52.27043877
8826,Mixdorf,Brandenburg,14.22774281,52.08476231,14.58270919,52.30700818
8827,Müllrose,Brandenburg,14.16861414,52.10396846,14.67546143,52.40561214
8828,Ragow-Merz,Brandenburg,14.11568388,52.09667152,14.5365953,52.34394371
8829,Schlaubetal,Brandenburg,14.29722347,51.99577616,14.74342662,52.26308637
8830,Siehdichum,Brandenburg,14.27266477,52.06848827,14.76000492,52.32526025
8831,Gosen-Neu Zittau,Brandenburg,13.53932869,52.26224177,13.93785921,52.49620629
8832,Rauen,Brandenburg,13.85073819,52.19971203,14.20897865,52.44666186
8833,Spreenhagen,Brandenburg,13.58863951,52.18764761,14.15275752,52.48888686
8834,Fehrbellin,Brandenburg,12.49797676,52.59150132,13.13435916,52.95627769
8835,Heiligengrabe,Brandenburg,12.14028661,52.92488364,12.66443569,53.31854967
8836,Kyritz,Brandenburg,12.04140064,52.80260797,12.70496238,53.14696885
8837,Neuruppin,Brandenburg,12.51091122,52.70275895,13.13471356,53.18867897
8838,Rheinsberg,Brandenburg,12.49240335,52.91396344,13.17699478,53.29989613
8839,Wittstock/Dosse,Brandenburg,12.15261285,52.93693999,12.9078576,53.41058658
8840,Wusterhausen/Dosse,Brandenburg,12.27847869,52.70163662,12.80153247,53.1049329
8841,Herzberg (Mark),Brandenburg,12.7847756,52.75300935,13.1741882,53.01306246
8842,Lindow (Mark),Brandenburg,12.76138171,52.82567885,13.19948935,53.16391842
8843,Rüthnick,Brandenburg,12.81654442,52.75293342,13.1892457,52.99474329
8844,Vielitzsee,Brandenburg,12.83542806,52.81971833,13.20376596,53.06032864
8845,Breddin,Brandenburg,11.97185843,52.7020172,12.43104801,52.99201443
8846,Dreetz,Brandenburg,12.23284365,52.66217516,12.69910489,52.91329328
8847,Neustadt (Dosse),Brandenburg,12.11295594,52.70702231,12.65409433,52.9967901
8848,Sieversdorf-Hohenofen,Brandenburg,12.17758538,52.70552182,12.57837784,52.93287521
8849,Stüdenitz-Schönermark,Brandenburg,12.10134657,52.77194307,12.48348897,53.01525174
8850,Zernitz-Lohm,Brandenburg,12.11018846,52.73970789,12.53636826,52.99032425
8851,Dabergotz,Brandenburg,12.54573031,52.78738453,12.91390017,53.01480794
8852,Märkisch Linden,Brandenburg,12.4741898,52.79881049,12.91725649,53.06874146
8853,Storbeck-Frankendorf,Brandenburg,12.52552895,52.86103453,12.94011095,53.13012131
8854,Temnitzquell,Brandenburg,12.38202828,52.87855224,12.84473438,53.13691992
8855,Temnitztal,Brandenburg,12.41528327,52.71740031,12.86929963,52.99683277
8856,Walsleben,Brandenburg,12.42508404,52.82288318,12.84094898,53.06878667
8857,Beelitz,Brandenburg,12.63514559,52.05214454,13.24688454,52.39319738
8858,Bad Belzig,Brandenburg,12.28858966,51.97997244,12.86818051,52.35975794
8859,Groß Kreutz (Havel),Brandenburg,12.50968363,52.27355048,13.01674301,52.56325464
8860,Kleinmachnow,Brandenburg,13.01105607,52.30338225,13.3959269,52.51054218
8861,Kloster Lehnin,Brandenburg,12.35306863,52.14872115,12.97441326,52.48525866
8862,Michendorf,Brandenburg,12.82155962,52.13559461,13.26141364,52.43865356
8863,Nuthetal,Brandenburg,12.90168602,52.15807919,13.32288651,52.45321923
8864,Schwielowsee,Brandenburg,12.70565995,52.18471576,13.16927731,52.48197855
8865,Seddiner See,Brandenburg,12.8054827,52.16507995,13.21240468,52.3954611
8866,Stahnsdorf,Brandenburg,12.99087049,52.22944107,13.40025844,52.48920158
8867,Teltow,Brandenburg,13.08726759,52.2605724,13.45838805,52.50625502
8868,Treuenbrietzen,Brandenburg,12.55407229,51.88944222,13.17271004,52.27668753
8869,Werder (Havel),Brandenburg,12.6564077,52.20982688,13.11624117,52.55001733
8870,Wiesenburg/Mark,Brandenburg,12.1114594,51.91095395,12.72638124,52.26743397
8871,Beetzsee,Brandenburg,12.36154403,52.35750581,12.74345391,52.59961718
8872,Beetzseeheide,Brandenburg,12.41543624,52.35643667,12.82428894,52.62849658
8873,Havelsee,Brandenburg,12.25938396,52.32649767,12.72977692,52.64644302
8874,Päwesin,Brandenburg,12.49762996,52.3950439,12.89665173,52.63949165
8875,Roskow,Brandenburg,12.45899104,52.35559618,12.90674416,52.58836202
8876,Borkheide,Brandenburg,12.69317139,52.11510163,13.03294684,52.34002164
8877,Borkwalde,Brandenburg,12.662068,52.15706852,12.99676139,52.36599205
8878,Brück,Brandenburg,12.48625559,52.05964019,13.001673,52.33713008
8879,Golzow,Brandenburg,12.36391665,52.14797504,12.79584905,52.41165726
8880,Linthe,Brandenburg,12.60155049,52.04380798,13.04835066,52.29802975
8881,Planebruch,Brandenburg,12.46545525,52.12035246,12.95958696,52.39838327
8882,Mühlenfließ,Brandenburg,12.57408495,51.98045968,13.02759015,52.27843778
8883,Niemegk,Brandenburg,12.47884816,51.93101541,12.92650524,52.20785555
8884,Planetal,Brandenburg,12.43241018,51.98727182,12.8982467,52.24276453
8885,Rabenstein/Fläming,Brandenburg,12.38984221,51.89201602,12.84732448,52.17330618
8886,Bensdorf,Brandenburg,12.12780546,52.29920847,12.54148228,52.54347968
8887,Rosenau,Brandenburg,12.12691659,52.21287169,12.56836647,52.46797134
8888,Wusterwitz,Brandenburg,12.14515872,52.25263012,12.55509358,52.48505907
8889,Buckautal,Brandenburg,12.0967815,52.09997939,12.54655265,52.36658925
8890,Görzke,Brandenburg,12.07094803,52.04581257,12.59010808,52.29692051
8891,Gräben,Brandenburg,12.1830913,52.09478902,12.61996059,52.36253919
8892,Wenzlow,Brandenburg,12.24061433,52.18194226,12.63877297,52.41632997
8893,Wollin,Brandenburg,12.27209411,52.15536287,12.67308234,52.41465809
8894,Ziesar,Brandenburg,12.09856196,52.13911449,12.57368947,52.40079031
8895,Groß Pankow (Prignitz),Brandenburg,11.70273169,52.92677215,12.48960362,53.28945627
8896,Gumtow,Brandenburg,11.90597132,52.82259959,12.56777418,53.17150167
8897,Karstädt,Brandenburg,11.4019064,52.98147965,12.00430865,53.33394477
8898,Perleberg,Brandenburg,11.54344456,52.916509,12.10123412,53.23542242
8899,Plattenburg,Brandenburg,11.73434346,52.78668822,12.35689723,53.17281541
8900,Pritzwalk,Brandenburg,11.9346774,52.98323311,12.48153157,53.31991881
8901,Wittenberge,Brandenburg,11.53378069,52.86717657,11.99622447,53.1540354
8902,Bad Wilsnack,Brandenburg,11.68198574,52.8394375,12.18206496,53.10080468
8903,Breese,Brandenburg,11.62079806,52.88530624,12.01946115,53.11456748
8904,Legde/Quitzöbel,Brandenburg,11.76679677,52.78617736,12.19800327,53.03411331
8905,Rühstädt,Brandenburg,11.67408717,52.80186037,12.08918134,53.04325747
8906,Weisen,Brandenburg,11.5992234,52.92274857,11.96005229,53.15479725
8907,Cumlosen,Brandenburg,11.47601401,52.91180055,11.87565675,53.14650155
8908,Lanz,Brandenburg,11.37974367,52.94557759,11.86186015,53.20781031
8909,Lenzen (Elbe),Brandenburg,11.18828297,52.95771339,11.77395877,53.26412982
8910,Lenzerwische,Brandenburg,11.1174599,52.96464087,11.57006801,53.21177831
8911,Gerdshagen,Brandenburg,12.02159228,53.11513063,12.4199509,53.36259118
8912,Halenbeck-Rohlsdorf,Brandenburg,12.07063504,53.11024943,12.50417249,53.36314099
8913,Kümmernitztal,Brandenburg,11.98471604,53.1118574,12.34502389,53.36821862
8914,Marienfließ,Brandenburg,11.86473446,53.1797181,12.37495213,53.46091062
8915,Meyenburg,Brandenburg,12.0475625,53.17113429,12.47346175,53.44741611
8916,Berge,Brandenburg,11.64850836,53.12507377,12.07110556,53.3682739
8917,Gülitz-Reetz,Brandenburg,11.68994665,53.06565024,12.14973367,53.30432332
8918,Pirow,Brandenburg,11.68274388,53.08240011,12.11872804,53.34746876
8919,Putlitz,Brandenburg,11.7649718,53.08834854,12.28326022,53.41381162
8920,Triglitz,Brandenburg,11.90726243,53.10043399,12.31021032,53.37119295
8921,Drebkau,Brandenburg,13.94778247,51.49028867,14.48330605,51.81773369
8922,Forst (Lausitz),Brandenburg,14.3605054,51.56436401,14.90197895,51.91001651
8923,Guben,Brandenburg,14.49546966,51.80841636,14.86689407,52.10489194
8924,Kolkwitz,Brandenburg,13.95582473,51.61076576,14.4532516,51.89676314
8925,Neuhausen/Spree,Brandenburg,14.15255795,51.53153605,14.68076818,51.86886974
8926,Schenkendöbern,Brandenburg,14.22445176,51.7689592,14.83953909,52.14681783
8927,Spremberg,Brandenburg,14.08325375,51.41542678,14.69108344,51.74364824
8928,Welzow,Brandenburg,14.00279421,51.4381389,14.42516056,51.68146338
8929,Briesen,Brandenburg,14.07535513,51.70399133,14.41869351,51.94015147
8930,Burg (Spreewald),Brandenburg,13.9282122,51.71251869,14.32670709,51.96799134
8931,Dissen-Striesow,Brandenburg,14.09882654,51.71466792,14.45537917,51.95172846
8932,Guhrow,Brandenburg,14.05370943,51.71374381,14.38736738,51.93181087
8933,Schmogrow-Fehrow,Brandenburg,14.0221009,51.74805579,14.43106254,51.99721966
8934,Werben,Brandenburg,13.99396724,51.69668809,14.38164435,51.93999145
8935,Döbern,Brandenburg,14.42950323,51.50060583,14.78824185,51.72185898
8936,Felixsee,Brandenburg,14.32490774,51.48220151,14.74457622,51.74035102
8937,Groß Schacksdorf-Simmersdorf,Brandenburg,14.43950451,51.56713577,14.83605102,51.79886885
8938,Jämlitz-Klein Düben,Brandenburg,14.45501539,51.45984246,14.85033514,51.70802587
8939,Neiße-Malxetal,Brandenburg,14.41168488,51.49299444,14.90971536,51.76715072
8940,Tschernitz,Brandenburg,14.4255724,51.47699367,14.79791923,51.69083947
8941,Wiesengrund,Brandenburg,14.34059494,51.55869727,14.74056469,51.87081761
8942,Drachhausen,Brandenburg,14.10510838,51.77019051,14.50125129,52.02574778
8943,Drehnow,Brandenburg,14.17562078,51.76065364,14.51734582,51.98261985
8944,Heinersbrück,Brandenburg,14.32379867,51.69143425,14.70862374,51.94079401
8945,Jänschwalde,Brandenburg,14.3091492,51.72399005,14.77134232,52.04963348
8946,Peitz,Brandenburg,14.23437998,51.74758963,14.6086767,51.96487894
8947,Tauer,Brandenburg,14.26906453,51.78163692,14.64608261,52.0585364
8948,Teichland,Brandenburg,14.22649204,51.70998803,14.64130703,51.94175644
8949,Turnow-Preilack,Brandenburg,14.18949368,51.76342722,14.5871041,52.02812749
8950,Am Mellensee,Brandenburg,13.15315469,51.99716951,13.61262231,52.30214588
8951,Baruth/Mark,Brandenburg,13.13322325,51.86690031,13.79848182,52.20237756
8952,Blankenfelde-Mahlow,Brandenburg,13.19722762,52.19748893,13.6446474,52.46752828
8953,Großbeeren,Brandenburg,13.09444871,52.22791515,13.53486618,52.50126813
8954,Jüterbog,Brandenburg,12.81009812,51.8655921,13.37807571,52.185484
8955,Luckenwalde,Brandenburg,12.93635622,51.93740897,13.35937774,52.2229724
8956,Ludwigsfelde,Brandenburg,12.99138386,52.15529419,13.53892347,52.42876287
8957,Niedergörsdorf,Brandenburg,12.62568389,51.7783378,13.27166403,52.12539328
8958,Nuthe-Urstromtal,Brandenburg,12.80644212,51.89129313,13.55920522,52.29764456
8959,Rangsdorf,Brandenburg,13.24486295,52.16544722,13.65641918,52.41167704
